case_id,time_days,gas_rate_m3_day,cumulative_gas_m3,oil_rate_m3_day,cumulative_oil_m3,field_pressure_bar,water_cut_fraction,water_injection_rate_m3_day,cumulative_injected_water_m3,water_rate_m3_day,cumulative_water_m3,parameter_polymer_concentration,parameter_injection_rate
polymer_sensitivity_v1-0006-b9353855,2310.0,41439.67578125,108510856.0,31.66855812072754,36708.6796875,264.31427001953125,0.0051244827918708,200.0,462000.0,0.1631208956241607,172.7199249267578,1.0,200
polymer_sensitivity_v1-0006-b9353855,2335.0,39066.22265625,109487512.0,2.062756061553955,36760.25,264.43975830078125,0.0033093530219048,200.0,467000.0,0.0068490542471408,172.8911590576172,1.0,200
polymer_sensitivity_v1-0006-b9353855,2360.0,41375.40625,110521896.0,31.72916603088379,37553.4765625,264.3388061523437,0.0051380833610892,200.0,472000.0,0.1638690829277038,176.98788452148438,1.0,200
polymer_sensitivity_v1-0006-b9353855,2385.0,39037.21875,111497824.0,2.061285734176636,37605.0078125,264.46759033203125,0.0033338295761495,200.0,477000.0,0.0068949619308114,177.16026306152344,1.0,200
polymer_sensitivity_v1-0006-b9353855,2410.0,41259.93359375,112529328.0,31.91286849975586,38402.83203125,264.36737060546875,0.0051507856696844,200.0,482000.0,0.165227398276329,181.2909393310547,1.0,200
polymer_sensitivity_v1-0006-b9353855,2435.0,39023.640625,113504912.0,2.0605854988098145,38454.34765625,264.4971618652344,0.0033584549091756,200.0,487000.0,0.0069437036290764,181.46453857421875,1.0,200
polymer_sensitivity_v1-0006-b9353855,2460.0,41222.6875,114535480.0,32.07230758666992,39256.15234375,264.3963928222656,0.0051654656417667,200.0,492000.0,0.1665286123752594,185.62774658203125,1.0,200
polymer_sensitivity_v1-0006-b9353855,2485.0,39019.11328125,115510960.0,2.06041955947876,39307.6640625,264.5266418457031,0.0033832811750471,200.0,497000.0,0.0069946432486176,185.8026123046875,1.0,200
polymer_sensitivity_v1-0006-b9353855,2510.0,41226.26953125,116541616.0,32.234466552734375,40113.52734375,264.4239196777344,0.0051813786849379,200.0,502000.0,0.1678888648748397,189.9998321533203,1.0,200
polymer_sensitivity_v1-0006-b9353855,2535.0,39058.390625,117518080.0,2.062608480453491,40165.08984375,264.5533142089844,0.0034082911442965,200.0,507000.0,0.0070540122687816,190.1761932373047,1.0,200
polymer_sensitivity_v1-0006-b9353855,2560.0,41229.33984375,118548808.0,32.39739227294922,40975.02734375,264.4490661621094,0.0051984782330691,200.0,512000.0,0.1692972183227539,194.4086151123047,1.0,200
polymer_sensitivity_v1-0006-b9353855,2585.0,39058.26171875,119525264.0,2.0625290870666504,41026.58984375,264.5794982910156,0.0034332824870944,200.0,517000.0,0.0071056406013667,194.5862579345703,1.0,200
polymer_sensitivity_v1-0006-b9353855,2610.0,41251.94921875,120556568.0,32.41877746582031,41837.05859375,264.47393798828125,0.0052185710519552,200.0,522000.0,0.1700671911239624,198.8379364013672,1.0,200
polymer_sensitivity_v1-0006-b9353855,2635.0,39084.19140625,121533672.0,2.063810348510742,41888.65234375,264.6056213378906,0.0034583827946335,200.0,527000.0,0.0071622161194682,199.0169982910156,1.0,200
polymer_sensitivity_v1-0006-b9353855,2660.0,41222.83203125,122564240.0,32.49444580078125,42701.015625,264.4978332519531,0.0052380585111677,200.0,532000.0,0.1711040586233139,203.2946014404297,1.0,200
polymer_sensitivity_v1-0006-b9353855,2685.0,39120.99609375,123542264.0,2.0656659603118896,42752.65625,264.63067626953125,0.0034836602862924,200.0,537000.0,0.0072212349623441,203.47512817382807,1.0,200
polymer_sensitivity_v1-0006-b9353855,2710.0,41172.57421875,124571584.0,32.58292388916016,43567.23046875,264.52154541015625,0.0052574723958969,200.0,542000.0,0.1722091883420944,207.7803649902344,1.0,200
polymer_sensitivity_v1-0006-b9353855,2735.0,39140.17578125,125550088.0,2.0665807723999023,43618.89453125,264.65594482421875,0.0035090835299342,200.0,547000.0,0.0072773415595293,207.96229553222656,1.0,200
polymer_sensitivity_v1-0006-b9353855,2760.0,41089.7421875,126577328.0,32.71826934814453,44436.8515625,264.54644775390625,0.0052776825614273,200.0,552000.0,0.1735928058624267,212.30210876464844,1.0,200
polymer_sensitivity_v1-0006-b9353855,2785.0,39161.1640625,127556360.0,2.1161344051361084,44489.75390625,264.6810913085937,0.0035752321127802,200.0,557000.0,0.0075928177684545,212.49192810058597,1.0,200
